Grandezza,Valore,Giorno,Mese,Anno
UMARIA2M_MEDG,"66,38",6,7,2019
UMARIA2M_MEDG,"78,67",7,7,2019
UMARIA2M_MEDG,"78,79",8,7,2019
UMARIA2M_MEDG,"75,54",9,7,2019
UMARIA2M_MEDG,"83,5",10,7,2019
UMARIA2M_MEDG,"67,46",11,7,2019
UMARIA2M_MEDG,"76,75",12,7,2019
UMARIA2M_MEDG,"78,96",13,7,2019
UMARIA2M_MEDG,"70,21",14,7,2019
UMARIA2M_MEDG,"82,42",15,7,2019
UMARIA2M_MEDG,"57,08",16,7,2019
UMARIA2M_MEDG,"68,12",17,7,2019
UMARIA2M_MEDG,"69,21",18,7,2019
UMARIA2M_MEDG,"77,46",19,7,2019
UMARIA2M_MEDG,"71,88",20,7,2019
UMARIA2M_MEDG,"64,88",21,7,2019
UMARIA2M_MEDG,"61,67",22,7,2019
UMARIA2M_MEDG,"57,62",23,7,2019
UMARIA2M_MEDG,"58,42",24,7,2019
UMARIA2M_MEDG,"61,83",25,7,2019
UMARIA2M_MEDG,"59,92",26,7,2019
UMARIA2M_MEDG,"82,12",27,7,2019
UMARIA2M_MEDG,"91,67",28,7,2019
UMARIA2M_MEDG,"77,92",29,7,2019
UMARIA2M_MEDG,"72,96",30,7,2019
UMARIA2M_MEDG,"72,67",31,7,2019
UMARIA2M_MEDG,"67,54",1,8,2019
UMARIA2M_MEDG,"73,08",2,8,2019
UMARIA2M_MEDG,"70,62",3,8,2019
UMARIA2M_MEDG,"62,54",4,8,2019
UMARIA2M_MEDG,"67,54",5,8,2019
UMARIA2M_MEDG,"70,92",6,8,2019
UMARIA2M_MEDG,"62,38",7,8,2019
UMARIA2M_MEDG,"72,79",8,8,2019
UMARIA2M_MEDG,"71,88",9,8,2019
UMARIA2M_MEDG,"67,92",10,8,2019
UMARIA2M_MEDG,"64,08",11,8,2019
UMARIA2M_MEDG,"60,08",12,8,2019
UMARIA2M_MEDG,"60,67",13,8,2019
UMARIA2M_MEDG,"71,71",14,8,2019
UMARIA2M_MEDG,"64,71",15,8,2019
UMARIA2M_MEDG,67,16,8,2019
UMARIA2M_MEDG,"72,38",17,8,2019
UMARIA2M_MEDG,"71,5",18,8,2019
UMARIA2M_MEDG,"63,17",19,8,2019
UMARIA2M_MEDG,"57,75",20,8,2019
UMARIA2M_MEDG,"62,79",21,8,2019
UMARIA2M_MEDG,"72,75",22,8,2019
UMARIA2M_MEDG,"68,5",23,8,2019
UMARIA2M_MEDG,"69,79",24,8,2019
UMARIA2M_MEDG,"78,46",25,8,2019
UMARIA2M_MEDG,"80,17",26,8,2019
UMARIA2M_MEDG,"75,75",27,8,2019
UMARIA2M_MEDG,"74,38",28,8,2019
UMARIA2M_MEDG,"73,96",29,8,2019
UMARIA2M_MEDG,"74,71",30,8,2019
UMARIA2M_MEDG,"80,21",31,8,2019
UMARIA2M_MEDG,"83,29",1,9,2019
UMARIA2M_MEDG,"86,54",2,9,2019
UMARIA2M_MEDG,"71,83",3,9,2019
UMARIA2M_MEDG,"63,08",4,9,2019
UMARIA2M_MEDG,"70,83",5,9,2019
UMARIA2M_MEDG,"77,21",6,9,2019
UMARIA2M_MEDG,"80,5",7,9,2019
UMARIA2M_MEDG,"76,04",8,9,2019
UMARIA2M_MEDG,"71,04",9,9,2019
UMARIA2M_MEDG,"76,54",10,9,2019
UMARIA2M_MEDG,"67,88",11,9,2019
UMARIA2M_MEDG,"58,25",12,9,2019
UMARIA2M_MEDG,"58,33",13,9,2019
UMARIA2M_MEDG,"72,75",14,9,2019
UMARIA2M_MEDG,"74,71",15,9,2019
UMARIA2M_MEDG,"73,08",16,9,2019
UMARIA2M_MEDG,"73,71",17,9,2019
UMARIA2M_MEDG,"84,33",18,9,2019
UMARIA2M_MEDG,"91,46",19,9,2019
UMARIA2M_MEDG,"67,62",20,9,2019
UMARIA2M_MEDG,"79,75",21,9,2019
UMARIA2M_MEDG,"95,92",22,9,2019
UMARIA2M_MEDG,"92,12",23,9,2019
UMARIA2M_MEDG,"83,71",24,9,2019
UMARIA2M_MEDG,"87,96",25,9,2019
UMARIA2M_MEDG,"79,04",26,9,2019
UMARIA2M_MEDG,"80,92",27,9,2019
UMARIA2M_MEDG,"90,75",28,9,2019
UMARIA2M_MEDG,"86,38",29,9,2019
UMARIA2M_MEDG,"90,92",30,9,2019
UMARIA2M_MEDG,"88,96",1,10,2019
UMARIA2M_MEDG,"94,71",2,10,2019
UMARIA2M_MEDG,81,3,10,2019
UMARIA2M_MEDG,"67,38",4,10,2019
UMARIA2M_MEDG,"85,46",5,10,2019
UMARIA2M_MEDG,"86,42",6,10,2019
UMARIA2M_MEDG,"74,46",7,10,2019
UMARIA2M_MEDG,"68,83",8,10,2019
UMARIA2M_MEDG,"85,38",9,10,2019
UMARIA2M_MEDG,"89,08",10,10,2019
UMARIA2M_MEDG,"85,75",11,10,2019
UMARIA2M_MEDG,90,12,10,2019
UMARIA2M_MEDG,"89,88",13,10,2019
UMARIA2M_MEDG,"89,33",14,10,2019
UMARIA2M_MEDG,"94,58",15,10,2019
UMARIA2M_MEDG,"87,92",16,10,2019
UMARIA2M_MEDG,"83,88",17,10,2019
UMARIA2M_MEDG,"89,62",18,10,2019
UMARIA2M_MEDG,"89,38",19,10,2019
UMARIA2M_MEDG,"86,25",20,10,2019
UMARIA2M_MEDG,"81,21",21,10,2019
UMARIA2M_MEDG,"83,33",22,10,2019
UMARIA2M_MEDG,"74,79",23,10,2019
UMARIA2M_MEDG,"77,96",24,10,2019
UMARIA2M_MEDG,"83,62",25,10,2019
UMARIA2M_MEDG,"83,71",26,10,2019
UMARIA2M_MEDG,"88,67",27,10,2019
UMARIA2M_MEDG,"88,96",28,10,2019
UMARIA2M_MEDG,"93,29",29,10,2019
UMARIA2M_MEDG,"91,46",30,10,2019
UMARIA2M_MEDG,"94,5",31,10,2019
UMARIA2M_MEDG,"90,46",1,11,2019
UMARIA2M_MEDG,"97,29",2,11,2019
UMARIA2M_MEDG,"97,5",3,11,2019
UMARIA2M_MEDG,"88,25",4,11,2019
UMARIA2M_MEDG,"93,83",5,11,2019
UMARIA2M_MEDG,"83,5",6,11,2019
UMARIA2M_MEDG,"87,58",7,11,2019
UMARIA2M_MEDG,"96,08",8,11,2019
UMARIA2M_MEDG,"93,92",9,11,2019
UMARIA2M_MEDG,"90,58",10,11,2019
UMARIA2M_MEDG,"97,58",11,11,2019
UMARIA2M_MEDG,94,12,11,2019
UMARIA2M_MEDG,"96,38",13,11,2019
UMARIA2M_MEDG,"94,42",14,11,2019
UMARIA2M_MEDG,"97,83",15,11,2019
UMARIA2M_MEDG,"96,96",16,11,2019
UMARIA2M_MEDG,"96,17",17,11,2019
UMARIA2M_MEDG,"97,38",18,11,2019
UMARIA2M_MEDG,"99,25",19,11,2019
UMARIA2M_MEDG,"96,58",20,11,2019
UMARIA2M_MEDG,"93,88",21,11,2019
UMARIA2M_MEDG,"92,67",22,11,2019
UMARIA2M_MEDG,"91,29",23,11,2019
UMARIA2M_MEDG,"98,21",24,11,2019
UMARIA2M_MEDG,"93,5",25,11,2019
UMARIA2M_MEDG,"90,71",26,11,2019
UMARIA2M_MEDG,"98,17",27,11,2019
UMARIA2M_MEDG,"97,08",28,11,2019
UMARIA2M_MEDG,"98,08",29,11,2019
UMARIA2M_MEDG,"90,04",30,11,2019
UMARIA2M_MEDG,"91,58",1,12,2019
UMARIA2M_MEDG,"98,75",2,12,2019
UMARIA2M_MEDG,"83,71",3,12,2019
UMARIA2M_MEDG,"62,58",4,12,2019
UMARIA2M_MEDG,"70,17",5,12,2019
UMARIA2M_MEDG,"87,71",6,12,2019
UMARIA2M_MEDG,"96,46",7,12,2019
UMARIA2M_MEDG,"96,12",8,12,2019
UMARIA2M_MEDG,"92,33",9,12,2019
UMARIA2M_MEDG,"74,88",10,12,2019
UMARIA2M_MEDG,"71,21",11,12,2019
UMARIA2M_MEDG,"90,17",12,12,2019
UMARIA2M_MEDG,"92,54",13,12,2019
UMARIA2M_MEDG,"82,33",14,12,2019
UMARIA2M_MEDG,"94,96",15,12,2019
UMARIA2M_MEDG,"88,62",16,12,2019
UMARIA2M_MEDG,"79,08",17,12,2019
UMARIA2M_MEDG,"83,62",18,12,2019
UMARIA2M_MEDG,"90,96",19,12,2019
UMARIA2M_MEDG,"95,96",20,12,2019
UMARIA2M_MEDG,"98,25",21,12,2019
UMARIA2M_MEDG,"85,04",22,12,2019
UMARIA2M_MEDG,"82,21",23,12,2019
UMARIA2M_MEDG,"78,96",24,12,2019
UMARIA2M_MEDG,"89,75",25,12,2019
UMARIA2M_MEDG,"82,17",26,12,2019
UMARIA2M_MEDG,"91,71",27,12,2019
UMARIA2M_MEDG,"68,12",28,12,2019
UMARIA2M_MEDG,"54,92",29,12,2019
UMARIA2M_MEDG,"57,17",30,12,2019
UMARIA2M_MEDG,"74,83",31,12,2019
TEMPARIA2M_MING,"-2,3",1,1,2020
TEMPARIA2M_MING,"-1,3",2,1,2020
TEMPARIA2M_MING,"-0,8",3,1,2020
TEMPARIA2M_MING,"2,2",4,1,2020
TEMPARIA2M_MING,"-1,9",5,1,2020
TEMPARIA2M_MING,-3,6,1,2020
TEMPARIA2M_MING,"-3,8",7,1,2020
TEMPARIA2M_MING,"-1,8",8,1,2020
TEMPARIA2M_MING,"-2,1",9,1,2020
TEMPARIA2M_MING,"-0,6",10,1,2020
TEMPARIA2M_MING,"-0,1",11,1,2020
TEMPARIA2M_MING,"-0,8",12,1,2020
TEMPARIA2M_MING,"-1,1",13,1,2020
TEMPARIA2M_MING,"-0,3",14,1,2020
TEMPARIA2M_MING,"-1,1",15,1,2020
TEMPARIA2M_MING,"-0,6",16,1,2020
TEMPARIA2M_MING,"-0,8",17,1,2020
TEMPARIA2M_MING,"4,2",18,1,2020
TEMPARIA2M_MING,"-0,1",19,1,2020
TEMPARIA2M_MING,"5,1",20,1,2020
TEMPARIA2M_MING,"2,8",21,1,2020
TEMPARIA2M_MING,"1,1",22,1,2020
TEMPARIA2M_MING,"-0,3",23,1,2020
TEMPARIA2M_MING,"0,8",24,1,2020
TEMPARIA2M_MING,"4,4",25,1,2020
TEMPARIA2M_MING,"2,7",26,1,2020
TEMPARIA2M_MING,"1,2",27,1,2020
TEMPARIA2M_MING,"4,9",28,1,2020
TEMPARIA2M_MING,"2,3",29,1,2020
TEMPARIA2M_MING,"0,6",30,1,2020
TEMPARIA2M_MING,"8,4",31,1,2020
TEMPARIA2M_MING,9,1,2,2020
TEMPARIA2M_MING,10,2,2,2020
TEMPARIA2M_MING,6,3,2,2020
TEMPARIA2M_MING,"3,7",4,2,2020
TEMPARIA2M_MING,"-0,2",5,2,2020
TEMPARIA2M_MING,"-1,9",6,2,2020
TEMPARIA2M_MING,"-3,7",7,2,2020
TEMPARIA2M_MING,"-3,7",8,2,2020
TEMPARIA2M_MING,"0,1",9,2,2020
TEMPARIA2M_MING,"8,8",10,2,2020
TEMPARIA2M_MING,"4,7",11,2,2020
TEMPARIA2M_MING,"2,6",12,2,2020
TEMPARIA2M_MING,"1,3",13,2,2020
TEMPARIA2M_MING,"1,1",14,2,2020
TEMPARIA2M_MING,"0,5",15,2,2020
TEMPARIA2M_MING,"-0,1",16,2,2020
TEMPARIA2M_MING,"0,4",17,2,2020
TEMPARIA2M_MING,"3,6",18,2,2020
TEMPARIA2M_MING,"2,3",19,2,2020
TEMPARIA2M_MING,"0,1",20,2,2020
TEMPARIA2M_MING,"-0,9",21,2,2020
TEMPARIA2M_MING,"1,4",22,2,2020
TEMPARIA2M_MING,"1,6",23,2,2020
TEMPARIA2M_MING,"7,9",24,2,2020
TEMPARIA2M_MING,"9,4",25,2,2020
TEMPARIA2M_MING,"0,3",26,2,2020
TEMPARIA2M_MING,"-3,1",27,2,2020
TEMPARIA2M_MING,"-0,1",28,2,2020
TEMPARIA2M_MING,"1,6",29,2,2020
TEMPARIA2M_MING,"8,7",1,3,2020
TEMPARIA2M_MING,"8,6",2,3,2020
TEMPARIA2M_MING,"4,3",3,3,2020
TEMPARIA2M_MING,"0,2",4,3,2020
TEMPARIA2M_MING,"0,1",5,3,2020
TEMPARIA2M_MING,"2,7",6,3,2020
TEMPARIA2M_MING,"1,3",7,3,2020
TEMPARIA2M_MING,"-0,6",8,3,2020
TEMPARIA2M_MING,"-0,9",9,3,2020
TEMPARIA2M_MING,"2,7",10,3,2020
TEMPARIA2M_MING,"1,6",11,3,2020
TEMPARIA2M_MING,"2,8",12,3,2020
TEMPARIA2M_MING,"5,8",13,3,2020
TEMPARIA2M_MING,"6,9",14,3,2020
TEMPARIA2M_MING,"2,5",15,3,2020
TEMPARIA2M_MING,"1,4",16,3,2020
TEMPARIA2M_MING,2,17,3,2020
TEMPARIA2M_MING,"2,3",18,3,2020
TEMPARIA2M_MING,"3,1",19,3,2020
TEMPARIA2M_MING,"2,1",20,3,2020
TEMPARIA2M_MING,"1,6",21,3,2020
TEMPARIA2M_MING,"3,8",22,3,2020
TEMPARIA2M_MING,"0,4",23,3,2020
TEMPARIA2M_MING,"-3,3",24,3,2020
TEMPARIA2M_MING,"-1,1",25,3,2020
TEMPARIA2M_MING,"2,1",26,3,2020
TEMPARIA2M_MING,4,27,3,2020
TEMPARIA2M_MING,"4,1",28,3,2020
TEMPARIA2M_MING,"2,8",29,3,2020
TEMPARIA2M_MING,"3,4",30,3,2020
TEMPARIA2M_MING,2,31,3,2020
TEMPARIA2M_MING,"-2,4",1,4,2020
TEMPARIA2M_MING,"-3,3",2,4,2020
TEMPARIA2M_MING,"-1,8",3,4,2020
TEMPARIA2M_MING,"1,8",4,4,2020
TEMPARIA2M_MING,"1,2",5,4,2020
TEMPARIA2M_MING,4,6,4,2020
TEMPARIA2M_MING,"3,7",7,4,2020
TEMPARIA2M_MING,"2,6",8,4,2020
TEMPARIA2M_MING,"2,3",9,4,2020
TEMPARIA2M_MING,"2,3",10,4,2020
TEMPARIA2M_MING,"3,8",11,4,2020
TEMPARIA2M_MING,"4,3",12,4,2020
TEMPARIA2M_MING,"4,9",13,4,2020
TEMPARIA2M_MING,"4,9",14,4,2020
TEMPARIA2M_MING,"2,9",15,4,2020
TEMPARIA2M_MING,"0,4",16,4,2020
TEMPARIA2M_MING,"2,2",17,4,2020
TEMPARIA2M_MING,"5,6",18,4,2020
TEMPARIA2M_MING,"10,7",19,4,2020
TEMPARIA2M_MING,"11,8",20,4,2020
TEMPARIA2M_MING,"11,8",21,4,2020
TEMPARIA2M_MING,10,22,4,2020
TEMPARIA2M_MING,"6,7",23,4,2020
TEMPARIA2M_MING,"4,4",24,4,2020
TEMPARIA2M_MING,"3,7",25,4,2020
TEMPARIA2M_MING,"3,6",26,4,2020
TEMPARIA2M_MING,"5,2",27,4,2020
TEMPARIA2M_MING,"7,2",28,4,2020
TEMPARIA2M_MING,"5,8",29,4,2020
TEMPARIA2M_MING,"4,9",30,4,2020
TEMPARIA2M_MING,"12,7",1,5,2020
TEMPARIA2M_MING,"7,7",2,5,2020
TEMPARIA2M_MING,"5,4",3,5,2020
TEMPARIA2M_MING,"2,7",4,5,2020
TEMPARIA2M_MING,"5,8",5,5,2020
TEMPARIA2M_MING,"7,7",6,5,2020
TEMPARIA2M_MING,"5,5",7,5,2020
TEMPARIA2M_MING,"4,8",8,5,2020
TEMPARIA2M_MING,"4,1",9,5,2020
TEMPARIA2M_MING,"10,1",10,5,2020
TEMPARIA2M_MING,"11,9",11,5,2020
TEMPARIA2M_MING,13,12,5,2020
TEMPARIA2M_MING,"13,1",13,5,2020
TEMPARIA2M_MING,14,14,5,2020
TEMPARIA2M_MING,12,15,5,2020
TEMPARIA2M_MING,"12,4",16,5,2020
TEMPARIA2M_MING,12,17,5,2020
TEMPARIA2M_MING,"11,9",18,5,2020
TEMPARIA2M_MING,"11,3",19,5,2020
TEMPARIA2M_MING,"10,5",20,5,2020
TEMPARIA2M_MING,"10,8",21,5,2020
TEMPARIA2M_MING,"7,8",22,5,2020
TEMPARIA2M_MING,9,23,5,2020
TEMPARIA2M_MING,"11,2",24,5,2020
TEMPARIA2M_MING,10,25,5,2020
TEMPARIA2M_MING,"7,6",26,5,2020
TEMPARIA2M_MING,"6,1",27,5,2020
TEMPARIA2M_MING,"5,6",28,5,2020
TEMPARIA2M_MING,"7,4",29,5,2020
TEMPARIA2M_MING,"7,1",30,5,2020
TEMPARIA2M_MING,7,31,5,2020
TEMPARIA2M_MING,"7,8",1,6,2020
TEMPARIA2M_MING,"8,3",2,6,2020
TEMPARIA2M_MING,"8,3",3,6,2020
TEMPARIA2M_MING,"14,7",4,6,2020
TEMPARIA2M_MING,"10,9",5,6,2020
TEMPARIA2M_MING,"9,1",6,6,2020
TEMPARIA2M_MING,"12,5",7,6,2020
TEMPARIA2M_MING,"11,7",8,6,2020
TEMPARIA2M_MING,"12,3",9,6,2020
TEMPARIA2M_MING,"10,4",10,6,2020
TEMPARIA2M_MING,"8,4",11,6,2020
TEMPARIA2M_MING,"8,4",12,6,2020
TEMPARIA2M_MING,"9,4",13,6,2020
TEMPARIA2M_MING,"11,1",14,6,2020
TEMPARIA2M_MING,"10,2",15,6,2020
TEMPARIA2M_MING,"11,8",16,6,2020
TEMPARIA2M_MING,"11,1",17,6,2020
TEMPARIA2M_MING,"11,1",18,6,2020
TEMPARIA2M_MING,"11,3",19,6,2020
TEMPARIA2M_MING,"11,6",20,6,2020
TEMPARIA2M_MING,"9,6",21,6,2020
TEMPARIA2M_MING,"10,8",22,6,2020
TEMPARIA2M_MING,"13,2",23,6,2020
TEMPARIA2M_MING,12,24,6,2020
TEMPARIA2M_MING,"11,5",25,6,2020
TEMPARIA2M_MING,"11,7",26,6,2020
TEMPARIA2M_MING,"10,7",27,6,2020
TEMPARIA2M_MING,"13,2",28,6,2020
TEMPARIA2M_MING,"13,2",29,6,2020
TEMPARIA2M_MING,"16,4",30,6,2020
TEMPARIA2M_MING,"15,3",1,7,2020
TEMPARIA2M_MING,"15,3",2,7,2020
TEMPARIA2M_MING,"15,2",3,7,2020
TEMPARIA2M_MING,"13,7",4,7,2020
TEMPARIA2M_MING,"13,1",5,7,2020
TEMPARIA2M_MING,"11,2",6,7,2020
TEMPARIA2M_MING,"15,1",7,7,2020
TEMPARIA2M_MING,15,8,7,2020
TEMPARIA2M_MING,"14,9",9,7,2020
TEMPARIA2M_MING,"13,8",10,7,2020
TEMPARIA2M_MING,"13,6",11,7,2020
TEMPARIA2M_MING,"15,1",12,7,2020
TEMPARIA2M_MING,"11,6",13,7,2020
TEMPARIA2M_MING,"9,7",14,7,2020
TEMPARIA2M_MING,"11,6",15,7,2020
TEMPARIA2M_MING,"12,6",16,7,2020
TEMPARIA2M_MING,"13,1",17,7,2020
TEMPARIA2M_MING,"11,9",18,7,2020
TEMPARIA2M_MING,"12,4",19,7,2020
TEMPARIA2M_MING,12,20,7,2020
TEMPARIA2M_MING,"14,9",21,7,2020
TEMPARIA2M_MING,"14,1",22,7,2020
TEMPARIA2M_MING,"14,7",23,7,2020
TEMPARIA2M_MING,"14,8",24,7,2020
TEMPARIA2M_MING,"14,5",25,7,2020
TEMPARIA2M_MING,"13,5",26,7,2020
TEMPARIA2M_MING,"13,3",27,7,2020
TEMPARIA2M_MING,"15,2",28,7,2020
TEMPARIA2M_MING,"16,1",29,7,2020
TEMPARIA2M_MING,"16,8",30,7,2020
TEMPARIA2M_MING,"17,1",31,7,2020
TEMPARIA2M_MING,"17,5",1,8,2020
TEMPARIA2M_MING,"17,5",2,8,2020
TEMPARIA2M_MING,"19,6",3,8,2020
TEMPARIA2M_MING,"13,8",4,8,2020
TEMPARIA2M_MING,"13,1",5,8,2020
TEMPARIA2M_MING,"12,8",6,8,2020
TEMPARIA2M_MING,"15,4",7,8,2020
TEMPARIA2M_MING,18,8,8,2020
TEMPARIA2M_MING,16,9,8,2020
TEMPARIA2M_MING,"16,3",10,8,2020
TEMPARIA2M_MING,"16,3",11,8,2020
TEMPARIA2M_MING,"14,7",12,8,2020
TEMPARIA2M_MING,"15,2",13,8,2020
TEMPARIA2M_MING,"16,6",14,8,2020
TEMPARIA2M_MING,"17,4",15,8,2020
TEMPARIA2M_MING,"14,9",16,8,2020
TEMPARIA2M_MING,"14,3",17,8,2020
TEMPARIA2M_MING,16,18,8,2020
TEMPARIA2M_MING,"14,4",19,8,2020
TEMPARIA2M_MING,"15,3",20,8,2020
TEMPARIA2M_MING,15,21,8,2020
TEMPARIA2M_MING,"13,3",22,8,2020
TEMPARIA2M_MING,"16,7",23,8,2020
TEMPARIA2M_MING,"15,7",24,8,2020
TEMPARIA2M_MING,"15,1",25,8,2020
TEMPARIA2M_MING,"14,7",26,8,2020
TEMPARIA2M_MING,"15,9",27,8,2020
TEMPARIA2M_MING,"19,3",28,8,2020
TEMPARIA2M_MING,"20,5",29,8,2020
TEMPARIA2M_MING,"17,9",30,8,2020
TEMPARIA2M_MING,"10,9",31,8,2020
TEMPARIA2M_MING,"9,8",1,9,2020
TEMPARIA2M_MING,"11,8",2,9,2020
TEMPARIA2M_MING,"10,9",3,9,2020
TEMPARIA2M_MING,"12,1",4,9,2020
TEMPARIA2M_MING,"12,2",5,9,2020
TEMPARIA2M_MING,"11,3",6,9,2020
TEMPARIA2M_MING,"11,9",7,9,2020
TEMPARIA2M_MING,"15,3",8,9,2020
TEMPARIA2M_MING,"16,3",9,9,2020
TEMPARIA2M_MING,"16,7",10,9,2020
TEMPARIA2M_MING,"16,3",11,9,2020
TEMPARIA2M_MING,"14,9",12,9,2020
TEMPARIA2M_MING,"15,7",13,9,2020
TEMPARIA2M_MING,"15,4",14,9,2020
TEMPARIA2M_MING,"15,4",15,9,2020
TEMPARIA2M_MING,"15,4",16,9,2020
TEMPARIA2M_MING,"14,6",17,9,2020
TEMPARIA2M_MING,"13,4",18,9,2020
TEMPARIA2M_MING,"14,5",19,9,2020
TEMPARIA2M_MING,"13,9",20,9,2020
TEMPARIA2M_MING,"15,1",21,9,2020
TEMPARIA2M_MING,"14,8",22,9,2020
TEMPARIA2M_MING,"13,2",23,9,2020
TEMPARIA2M_MING,"13,6",24,9,2020
TEMPARIA2M_MING,"9,7",25,9,2020
TEMPARIA2M_MING,"7,7",26,9,2020
TEMPARIA2M_MING,7,27,9,2020
TEMPARIA2M_MING,"6,6",28,9,2020
TEMPARIA2M_MING,"5,8",29,9,2020
TEMPARIA2M_MING,"8,3",30,9,2020
TEMPARIA2M_MING,"8,5",1,10,2020
TEMPARIA2M_MING,"13,6",2,10,2020
TEMPARIA2M_MING,"11,3",3,10,2020
TEMPARIA2M_MING,"10,4",4,10,2020
TEMPARIA2M_MING,"8,2",5,10,2020
TEMPARIA2M_MING,8,6,10,2020
TEMPARIA2M_MING,"8,1",7,10,2020
TEMPARIA2M_MING,"5,6",8,10,2020
TEMPARIA2M_MING,"6,8",9,10,2020
TEMPARIA2M_MING,"5,9",10,10,2020
TEMPARIA2M_MING,"8,7",11,10,2020
TEMPARIA2M_MING,"8,3",12,10,2020
TEMPARIA2M_MING,3,13,10,2020
TEMPARIA2M_MING,"6,7",14,10,2020
TEMPARIA2M_MING,"7,4",15,10,2020
TEMPARIA2M_MING,"6,7",16,10,2020
TEMPARIA2M_MING,"5,6",17,10,2020
TEMPARIA2M_MING,"5,1",18,10,2020
TEMPARIA2M_MING,"4,2",19,10,2020
TEMPARIA2M_MING,"4,9",20,10,2020
TEMPARIA2M_MING,"4,3",21,10,2020
TEMPARIA2M_MING,"7,4",22,10,2020
TEMPARIA2M_MING,"12,6",23,10,2020
TEMPARIA2M_MING,"8,6",24,10,2020
TEMPARIA2M_MING,7,25,10,2020
TEMPARIA2M_MING,"12,4",26,10,2020
TEMPARIA2M_MING,"5,3",27,10,2020
TEMPARIA2M_MING,"3,6",28,10,2020
TEMPARIA2M_MING,"4,4",29,10,2020
TEMPARIA2M_MING,"5,8",30,10,2020
TEMPARIA2M_MING,"6,3",31,10,2020
TEMPARIA2M_MING,"8,7",1,11,2020
TEMPARIA2M_MING,"6,9",2,11,2020
TEMPARIA2M_MING,"6,9",3,11,2020
TEMPARIA2M_MING,"10,4",4,11,2020
TEMPARIA2M_MING,"7,9",5,11,2020
TEMPARIA2M_MING,"7,2",6,11,2020
TEMPARIA2M_MING,"5,6",7,11,2020
TEMPARIA2M_MING,"4,8",8,11,2020
TEMPARIA2M_MING,"4,6",9,11,2020
TEMPARIA2M_MING,"5,3",10,11,2020
TEMPARIA2M_MING,6,11,11,2020
TEMPARIA2M_MING,"7,2",12,11,2020
TEMPARIA2M_MING,"5,9",13,11,2020
TEMPARIA2M_MING,"9,5",14,11,2020
TEMPARIA2M_MING,"8,2",15,11,2020
TEMPARIA2M_MING,"10,6",16,11,2020
TEMPARIA2M_MING,"7,2",17,11,2020
TEMPARIA2M_MING,"5,7",18,11,2020
TEMPARIA2M_MING,"4,3",19,11,2020
TEMPARIA2M_MING,"6,9",20,11,2020
TEMPARIA2M_MING,2,21,11,2020
TEMPARIA2M_MING,"0,5",22,11,2020
TEMPARIA2M_MING,"1,3",23,11,2020
TEMPARIA2M_MING,"1,4",24,11,2020
TEMPARIA2M_MING,"1,8",25,11,2020
TEMPARIA2M_MING,"2,2",26,11,2020
TEMPARIA2M_MING,"3,8",27,11,2020
TEMPARIA2M_MING,"6,4",28,11,2020
TEMPARIA2M_MING,"4,2",29,11,2020
TEMPARIA2M_MING,"1,4",30,11,2020
TEMPARIA2M_MING,"1,3",1,12,2020
TEMPARIA2M_MING,3,2,12,2020
TEMPARIA2M_MING,"0,6",3,12,2020
TEMPARIA2M_MING,"0,1",4,12,2020
TEMPARIA2M_MING,"10,1",5,12,2020
TEMPARIA2M_MING,"1,5",6,12,2020
TEMPARIA2M_MING,"4,5",7,12,2020
TEMPARIA2M_MING,"6,7",8,12,2020
TEMPARIA2M_MING,"5,7",9,12,2020
TEMPARIA2M_MING,"4,4",10,12,2020
TEMPARIA2M_MING,"1,8",11,12,2020
TEMPARIA2M_MING,"0,1",12,12,2020
TEMPARIA2M_MING,"-0,4",13,12,2020
TEMPARIA2M_MING,"0,1",14,12,2020
TEMPARIA2M_MING,"0,2",15,12,2020
TEMPARIA2M_MING,"2,5",16,12,2020
TEMPARIA2M_MING,"1,6",17,12,2020
TEMPARIA2M_MING,"1,2",18,12,2020
TEMPARIA2M_MING,"1,9",19,12,2020
TEMPARIA2M_MING,"1,9",20,12,2020
TEMPARIA2M_MING,"1,2",21,12,2020
TEMPARIA2M_MING,"3,9",22,12,2020
TEMPARIA2M_MING,"3,8",23,12,2020
TEMPARIA2M_MING,"9,8",24,12,2020
TEMPARIA2M_MING,"4,5",25,12,2020
TEMPARIA2M_MING,1,26,12,2020
TEMPARIA2M_MING,"-2,8",27,12,2020
TEMPARIA2M_MING,"2,7",28,12,2020
TEMPARIA2M_MING,"4,9",29,12,2020
TEMPARIA2M_MING,"2,8",30,12,2020
TEMPARIA2M_MING,-1,31,12,2020
TEMPARIA2M_MAXG,"17,5",1,1,2020
TEMPARIA2M_MAXG,"15,6",2,1,2020
TEMPARIA2M_MAXG,"14,8",3,1,2020
TEMPARIA2M_MAXG,"14,1",4,1,2020
TEMPARIA2M_MAXG,"15,9",5,1,2020
TEMPARIA2M_MAXG,"13,1",6,1,2020
TEMPARIA2M_MAXG,"13,7",7,1,2020
TEMPARIA2M_MAXG,"15,3",8,1,2020
TEMPARIA2M_MAXG,"14,6",9,1,2020
TEMPARIA2M_MAXG,"14,6",10,1,2020
TEMPARIA2M_MAXG,"14,4",11,1,2020
TEMPARIA2M_MAXG,"14,8",12,1,2020
TEMPARIA2M_MAXG,"13,1",13,1,2020
TEMPARIA2M_MAXG,"14,6",14,1,2020
TEMPARIA2M_MAXG,"15,1",15,1,2020
